id,name,area,address,postcode,lon,lat,phone,capacity,women,usage,multi,theme,management,website,email,phone_enhanced,facebook,instagram,youtube,twitter,linkedin,contact_page,MuslimsInBritainData
2597,Brent Cultural Centre,London,107 High St,NW10 4TS,-0.2445313999999999,51.5360138,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2598,Masjid Ibrahim,Luton,45a Dudley St,LU2 0NP,-0.4156315,51.8845084,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2599,Jamia Mohi-Ul-Islam Siddiqia Oldham,Oldham,14 Copster Hill Rd,OL8 1QB,-2.1146459,53.53158,+44 7460 513727,Unavailable,not available,not available,False,not available,not available,https://www.facebook.com/Jamia-Mohi-ul-Islam-Siddiquia-Oldham-102261807946433/,Unavailable,not available,https://www.facebook.com/login/,Unavailable,Unavailable,Unavailable,Unavailable,https://www.facebook.com/help/637205020878504,False
2600,Masjid DARUSSALAAM,Southall,30 Villiers Rd,UB1 3BS,-0.3749996,51.5082856,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2601,Juma Prayers,West Drayton,Unavailable,Unavailable,-0.4677012,51.5023596,Unavailable,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2603,Friday Prayer,Oxford,Nuffield Orthopaedic Centre,OX3 7LD,-1.2085808999999998,51.7541691,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2605,Madina Foundation Dagenham East,Dagenham,539 Rainham Rd S,RM10 7XJ,0.1651964,51.5457249,+44 7448 335027,Unavailable,not available,not available,False,not available,not available,https://www.madinafoundationdagenham.org/mobile,info@madinafoundationdagenham.org,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://www.madinafoundationdagenham.org/contact-us,False
2606,"Jummah Salah in Sanctuary (Level 2, Concourse, Centre Block",Reading,Unavailable,RG1 5LE,-0.9582059,51.4490768,+44 118 322 7105,Unavailable,not available,J,False,not available,not available,https://www.royalberkshire.nhs.uk/patients-and-visitors/useful-information/spiritual-healthcare/,pals@royalberkshire.nhs.uk,not available,http://www.facebook.com/RBNHSFT,https://www.instagram.com/royalberkshospital,https://www.youtube.com/channel/UCdXE3-zGbNfSAhqfe-hddTQ,Unavailable,https://www.linkedin.com/company/royal-berkshire-nhs-foundation-trust/,https://royalberkshire.nhs.uk/contact-us,False
2608,Friday Prayer (Jummah Salah),Blackburn,"Sports and Leisure Centre, Feilden St",BB2 1LQ,-2.4886492,53.7483908,Unavailable,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2609,County road Mosque,Liverpool,30 County Rd,L4 3QH,-2.9709466,53.4389374,+44 7505 060911,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2610,Sketty Mosque,Swansea,Sketty Park Rd,SA2 9AS,-3.9904117,51.6143638,Unavailable,Unavailable,not available,not available,False,not available,not available,http://skettymosque.org/,info@skettymosque.org,not available,Unavailable,Unavailable,Unavailable,https://twitter.com/SkettyMosque,Unavailable,http://skettymosque.org/contact,False
2611,Taunton Mimar Sinan Cami Community Centre and Mosque,Taunton,2 Yarde Pl,TA1 1UR,-3.1054352,51.01814,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2612,Goffs Park House Mosque,Crawley,Unavailable,Unavailable,-0.1997171999999999,51.1109763,+44 7723 607460,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2613,Cannock Islamic Centre,Cannock,Hednesford Rd,WS12 3HL,-1.98205,52.6894112,Unavailable,Unavailable,not available,not available,False,not available,not available,https://www.cannockislamiccentre.com/,info@cannockislamiccentre.com,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2614,Al Muhassin Mosque,Slough,"The Minor Land of Fadak, Windmill Rd",SL3 6HF,-0.5626414,51.5583113,Unavailable,Unavailable,not available,not available,False,not available,not available,http://almuhassin.org/,contact@almuhassin.org,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,http://almuhassin.org/#contact,False
2615,Friday Prayer (Jummah Salah),Dudley,GV3J+2Q,Unavailable,-2.1180754,52.5025827,Unavailable,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2616,Harold Hill Community Mosque,Romford,"Faringdon Grove, 5 Faringdon Ave",RM3 8TD,0.2212154999999999,51.60032,Unavailable,Unavailable,not available,not available,False,not available,not available,http://www.ecys.org.uk/,info@ecys.org.uk,not available,http://www.facebook.com/ecysmosque/,http://www.instagram.com/ecysmosque/,https://www.youtube.com/channel/UCCRaxki4kqBtAW2XYRahTwA,https://twitter.com/ecysmosque,Unavailable,https://www.ecys.org.uk/contact-us/,False
2617,Muslim Prayer Space,Wembley,100 Hirst Cres,HA9 7HH,-0.2983766,51.5628158,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2618,Friday Prayer (Jummah Salah),Oldham,"J Block, Rochdale Rd",OL1 2JH,-2.1226377,53.5526995,Unavailable,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2619,Elm Park Academy and Community Hub,Hornchurch,34 The Broadway,RM12 4RN,0.1993252999999999,51.5502672,Unavailable,Unavailable,not available,not available,False,not available,not available,https://elmparkacademy.co.uk/,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://elmparkacademy.co.uk/contact/,False
2620,Jaferya centre,Bradford,Unavailable,Unavailable,-1.7564741,53.793751,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2621,Muslim Prayer Room (with Jummah),Wolverhampton,ML Building,Unavailable,-2.1273013,52.5901594,Unavailable,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2622,Rochdale Council of Mosques,Rochdale,48b Drake St,OL16 2NZ,-2.155108,53.6159419,+44 1706 655322,Unavailable,not available,not available,False,not available,not available,http://rcom.org.uk/,info@rcom.org.uk,not available,https://www.facebook.com/rochdalecom,Unavailable,Unavailable,https://twitter.com/rochdalecom,Unavailable,http://www.rcom.org.uk/contact/,False
2623,Masjid Ur Rahman,Dewsbury,6 Hartley St,WF13 2BJ,-1.6333999,53.6983516,+44 7423 116060,Unavailable,not available,not available,False,not available,not available,https://www.slmwawy.org.uk/,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2624,Perth Mosque,Perth,37 St Catherine's Rd,PH1 5YA,-3.4407052,56.3994668,+44 1738 440442,Unavailable,not available,not available,False,not available,not available,https://perthmosque.org/,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2625,Masjid Al-Ansar,Leicester,39 Edgehill Rd,LE4 9EA,-1.0967753,52.6535984,+44 7900 800494,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2626,Masjid At-Taqwa,Ashton-under-Lyne,Unavailable,Unavailable,-2.1120059,53.4845655,Unavailable,Unavailable,not available,not available,False,not available,not available,http://masjidattaqwa.co.uk/,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,http://masjidattaqwa.co.uk/contact-us/,False
2627,Be Like The Bees,Ilford,1 -3 Beal Rd,IG1 4QF,0.0676121,51.5620238,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2628,Jummah Salah in Muslim Prayer Room (level 3),Blackburn,Unavailable,Unavailable,-2.4609806,53.7356543,+44 1254 733001,Unavailable,not available,J,False,not available,not available,https://elht.nhs.uk/services/chaplaincy,chaplains@elht.nhs.uk,not available,https://www.facebook.com/ELHT.NHS,https://www.instagram.com/ELHT_NHS,Unavailable,https://twitter.com/ELHT_NHS,Unavailable,https://elht.nhs.uk/contact-us,False
2629,Eyres Monsell Musallah,Leicester,Unavailable,Unavailable,-1.1461258,52.590056,+44 7927 386133,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2630,Harrogate Islamic Association,Harrogate,"is under renovation - Not open for prayers, 12A Queen Parade (4 Belford Road location",HG1 5PP,-1.5317797,53.991234,+44 7510 440649,Unavailable,not available,not available,False,not available,not available,http://www.harrogatemuslims.org/,info@harrogatemuslims.org,not available,https://en-gb.facebook.com/harrogatemuslims/,Unavailable,Unavailable,https://twitter.com/harrogateia,Unavailable,https://harrogatemuslims.org/contact-us/,False
2631,"Jummah Salah In Faith Centre (Level 1, Near Nightingale MacMillan Unit)",Derby,Uttoxeter New Rd,DE22 3NE,-1.5128558,52.9106719,+44 1332 789500,Unavailable,not available,J,False,not available,not available,https://www.uhdb.nhs.uk/chaplaincy/,dhft.chaplaincyrdh@nhs.net,not available,https://www.facebook.com/UHDBTrust/,Unavailable,https://www.youtube.com/user/derbyhospitals/,https://twitter.com/uhdbtrust,Unavailable,https://www.uhdb.nhs.uk/a-z-of-all-wards/,False
2632,Gravesham Muslims Cultural & Educational,Gravesend,St Hilda's Way,DA12 4AZ,0.3890481,51.4273753,01474 332237,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2633,MASJID USMAN,Nottingham,117 Hartley Rd,NG7 3AQ,-1.1761731,52.960282,+44 115 969 0800,Unavailable,not available,not available,False,not available,not available,https://nottsafghanfoundation.org/our-masjid/,info@nottsafghanfoundation.org,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://nottsafghanfoundation.org/contact-us/,False
2634,Muslim Prayer Room (with Jummah),Preston,Unavailable,PR2 9HT,-2.7052442,53.7905517,+44 7861 641341,Unavailable,not available,J,False,not available,not available,https://www.lancsteachinghospitals.nhs.uk/our-services?service=14,recruit@lthtr.nhs.uk,not available,https://www.facebook.com/LancsHospitals/,https://www.instagram.com/lancshospitals/,https://www.youtube.com/user/LTHNHSFT,https://twitter.com/LancsHospitals,Unavailable,https://lancsteachinghospitals.nhs.uk/contact-us,False
2635,The Wisdom Cultural Islamic Centre,Birmingham,Unavailable,B7 5QD,-1.8649114,52.5007,+44 121 439 0722,Unavailable,not available,not available,False,not available,not available,http://www.thewisdomcentre.com/,info@thewisdomcentre.com,not available,https://www.facebook.com/search/pages/?q=thewisdomcentre%20wcic,Unavailable,https://www.youtube.com/channel/UCyvRidgZvbFTgKRx0TCNy-Q,Unavailable,Unavailable,https://thewisdomcentre.com/contact-us/,False
2636,"Friday Prayer (Jumu'ah) Prayer Room, level 3",Salford,"Hope Building, Entrance to North Car Park",Unavailable,-2.3242015,53.4883243,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2637,Wali al-Asir Trust,Edinburgh,1 King St,EH6 6TN,-3.175905,55.9736515,+44 7500 056742,Unavailable,not available,not available,False,not available,not available,https://walialasirtrust.org.uk/,info@walialasirtrust.org.uk,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://walialasirtrust.org.uk/contact-us/,False
2639,Taneems Tantalising Temple,Hamilton,6A Tuphall Rd,ML3 6TA,-4.0412349,55.7711266,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2640,Central Masjid Abu Bakr,Clydebank,55 Dumbarton Rd,G81 1UA,-4.4083346,55.901124,+44 7550 429740,Unavailable,not available,not available,False,not available,not available,http://www.centralmasjidabubakr.org.uk/,shad-learningcentre@hotmail.com,not available,https://www.facebook.com/share/15b2uRQuEH/?mibextid=wwXIfr,Unavailable,Unavailable,Unavailable,Unavailable,https://centralmasjidabubakr.org.uk/contact/,False
2642,Jummah Salah in Muslim Prayer Room (Area 4),Burnley,36 Brennand St,BB10 2PQ,-2.2283685,53.8085478,+44 1254 733632,Unavailable,not available,J,False,not available,not available,https://elht.nhs.uk/services/chaplaincy,chaplains@elht.nhs.uk,not available,https://www.facebook.com/ELHT.NHS,https://www.instagram.com/ELHT_NHS,Unavailable,https://twitter.com/ELHT_NHS,Unavailable,https://elht.nhs.uk/contact-us,False
2643,Umar Trust,London,Unavailable,W3 7UP,-0.2489555,51.50517,Unavailable,Unavailable,not available,not available,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2644,Richmond Juma-Friday Prayer Hall,Richmond,15 Parkshot,TW9 2RG,-0.3023502999999999,51.4640686,+44 7799 565704,Unavailable,not available,J,False,not available,not available,Unavailable,Unavailable,not available,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,False
2645,Al-Hidaayah Foundation,Keighley,Bridge St,BD21 1AA,-1.9114307,53.8650312,+44 7469 300469,Unavailable,not available,not available,False,not available,not available,http://www.al-hidaayah.org/,info@al-hidaayah.org,not available,https://www.facebook.com/alhidaayahfoundation,https://www.instagram.com/alhidaayahfoundation,https://www.youtube.com/channel/UCFDGc22uNPGzjRMqXqrQB8g,https://twitter.com/AlHidaayah_Fndn,Unavailable,Unavailable,False
2646,Faizan-e-Madina Halifax,Halifax,"Queens Road Mills, Gibbet St",HX1 4LR,-1.8815093,53.7225814,Unavailable,Unavailable,not available,not available,False,not available,not available,https://dawateislamiyorkshire.co.uk/,yorkshire@dawateislamiuk.net,not available,https://www.facebook.com/DIYorkshireReg/,https://www.instagram.com/diyorkshirereg/,https://www.youtube.com/@DIYorkshireReg,https://twitter.com/DIYorkshireReg,Unavailable,https://dawateislamiyorkshire.co.uk/contact-us/,False
